table_id,calendar_year,recid,symbol,page,schedule_number,base_schedule_number,fund_code,fund_name,table_kind,column_boundaries,row_count,csv_path
2024-p356-voluntary-contribution-receivable-6.2.1-y080,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,356,6.2.1,6.2,CCS,Trust Fund for Climate Change Support,voluntary_contribution_receivable,"[0.0, 273.41, 352.07, 436.44, 613.0]",10,data/trust-fund-schedules/stage1/tables/2024-p356-voluntary-contribution-receivable-6.2.1-y080.csv
2024-p356-voluntary-contribution-6.2.1-y205,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,356,6.2.1,6.2,CCS,Trust Fund for Climate Change Support,voluntary_contribution,"[0.0, 265.58, 359.95, 442.68, 515.69, 613.0]",16,data/trust-fund-schedules/stage1/tables/2024-p356-voluntary-contribution-6.2.1-y205.csv
2024-p356-other-transfer-allocation-internal-transfers-6.2.1-y381,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,356,6.2.1,6.2,CCS,Trust Fund for Climate Change Support,other_transfer_allocation_internal_transfers,"[0.0, 281.95, 395.17, 613.0]",4,data/trust-fund-schedules/stage1/tables/2024-p356-other-transfer-allocation-internal-transfers-6.2.1-y381.csv
2024-p357-financial-position-6.3-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,357,6.3,6.3,CLO,Trust Funds converted from IMIS to be closed,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p357-financial-position-6.3-y138.csv
2024-p358-financial-performance-6.3-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,358,6.3,6.3,CLO,Trust Funds converted from IMIS to be closed,financial_performance,"[0.0, 301.1, 393.6, 493.4, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p358-financial-performance-6.3-y112.csv
2024-p358-changes-in-net-assets-6.3-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,358,6.3,6.3,CLO,Trust Funds converted from IMIS to be closed,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p358-changes-in-net-assets-6.3-y397.csv
2024-p359-financial-position-6.4-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,359,6.4,6.4,COC,Trust Fund to Support Management and Reform Activities,financial_position,"[0.0, 277.57, 381.77, 492.95, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p359-financial-position-6.4-y138.csv
2024-p360-financial-performance-6.4-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,360,6.4,6.4,COC,Trust Fund to Support Management and Reform Activities,financial_performance,"[0.0, 277.57, 381.8, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p360-financial-performance-6.4-y112.csv
2024-p360-changes-in-net-assets-6.4-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,360,6.4,6.4,COC,Trust Fund to Support Management and Reform Activities,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p360-changes-in-net-assets-6.4-y397.csv
2024-p361-voluntary-contribution-receivable-6.4.1-y082,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,361,6.4.1,6.4,COC,Trust Fund to Support Management and Reform Activities,voluntary_contribution_receivable,"[0.0, 249.7, 334.05, 424.61, 613.0]",6,data/trust-fund-schedules/stage1/tables/2024-p361-voluntary-contribution-receivable-6.4.1-y082.csv
2024-p361-voluntary-contribution-6.4.1-y172,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,361,6.4.1,6.4,COC,Trust Fund to Support Management and Reform Activities,voluntary_contribution,"[0.0, 241.37, 342.61, 431.34, 509.68, 613.0]",11,data/trust-fund-schedules/stage1/tables/2024-p361-voluntary-contribution-6.4.1-y172.csv
2024-p361-other-transfer-allocation-internal-transfers-6.4.1-y307,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,361,6.4.1,6.4,COC,Trust Fund to Support Management and Reform Activities,other_transfer_allocation_internal_transfers,"[0.0, 261.06, 380.34, 613.0]",4,data/trust-fund-schedules/stage1/tables/2024-p361-other-transfer-allocation-internal-transfers-6.4.1-y307.csv
2024-p362-financial-position-6.5-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,362,6.5,6.5,GAC,Trust Fund in Support of the Office of the President of the General Assembly,financial_position,"[0.0, 277.57, 381.77, 492.95, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p362-financial-position-6.5-y138.csv
2024-p363-financial-performance-6.5-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,363,6.5,6.5,GAC,Trust Fund in Support of the Office of the President of the General Assembly,financial_performance,"[0.0, 277.57, 381.8, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p363-financial-performance-6.5-y112.csv
2024-p363-changes-in-net-assets-6.5-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,363,6.5,6.5,GAC,Trust Fund in Support of the Office of the President of the General Assembly,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p363-changes-in-net-assets-6.5-y397.csv
2024-p364-voluntary-contribution-receivable-6.5.1-y082,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,364,6.5.1,6.5,GAC,Trust Fund in Support of the Office of the President of the General Assembly,voluntary_contribution_receivable,"[0.0, 249.7, 334.05, 424.61, 613.0]",6,data/trust-fund-schedules/stage1/tables/2024-p364-voluntary-contribution-receivable-6.5.1-y082.csv
2024-p364-voluntary-contribution-6.5.1-y163,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,364,6.5.1,6.5,GAC,Trust Fund in Support of the Office of the President of the General Assembly,voluntary_contribution,"[0.0, 241.37, 342.61, 431.34, 509.68, 613.0]",31,data/trust-fund-schedules/stage1/tables/2024-p364-voluntary-contribution-6.5.1-y163.csv
2024-p365-financial-position-6.6-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,365,6.6,6.6,GIV,Trust Fund to Support Global Impact and Vulnerability Alert System,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p365-financial-position-6.6-y138.csv
2024-p366-financial-performance-6.6-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,366,6.6,6.6,GIV,Trust Fund to Support Global Impact and Vulnerability Alert System,financial_performance,"[0.0, 277.58, 381.81, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p366-financial-performance-6.6-y112.csv
2024-p366-changes-in-net-assets-6.6-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,366,6.6,6.6,GIV,Trust Fund to Support Global Impact and Vulnerability Alert System,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p366-changes-in-net-assets-6.6-y397.csv
2024-p367-voluntary-contribution-6.6.1-y080,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,367,6.6.1,6.6,GIV,Trust Fund to Support Global Impact and Vulnerability Alert System,voluntary_contribution,"[0.0, 257.77, 354.67, 439.88, 515.22, 613.0]",8,data/trust-fund-schedules/stage1/tables/2024-p367-voluntary-contribution-6.6.1-y080.csv
2024-p367-other-transfer-allocation-internal-transfers-6.6.1-y185,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,367,6.6.1,6.6,GIV,Trust Fund to Support Global Impact and Vulnerability Alert System,other_transfer_allocation_internal_transfers,"[0.0, 275.25, 391.07, 613.0]",4,data/trust-fund-schedules/stage1/tables/2024-p367-other-transfer-allocation-internal-transfers-6.6.1-y185.csv
2024-p368-financial-position-6.7-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,368,6.7,6.7,GTA,Trust Fund for German Language Translation,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p368-financial-position-6.7-y138.csv
2024-p369-financial-performance-6.7-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,369,6.7,6.7,GTA,Trust Fund for German Language Translation,financial_performance,"[0.0, 277.57, 381.8, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p369-financial-performance-6.7-y112.csv
2024-p369-changes-in-net-assets-6.7-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,369,6.7,6.7,GTA,Trust Fund for German Language Translation,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p369-changes-in-net-assets-6.7-y397.csv
2024-p370-voluntary-contribution-6.7.1-y080,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,370,6.7.1,6.7,GTA,Trust Fund for German Language Translation,voluntary_contribution,"[0.0, 257.77, 354.67, 439.88, 515.22, 613.0]",11,data/trust-fund-schedules/stage1/tables/2024-p370-voluntary-contribution-6.7.1-y080.csv
2024-p371-financial-position-6.8-y150,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,371,6.8,6.8,HBP,Trust Fund for the Implementation of HLCM Plan of Action for the Harmonization of Business Practices in the United Nations system,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p371-financial-position-6.8-y150.csv
2024-p372-financial-performance-6.8-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,372,6.8,6.8,HBP,Trust Fund for the Implementation of HLCM Plan of Action for the Harmonization of Business Practices in the United Nations system,financial_performance,"[0.0, 301.1, 393.6, 493.4, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p372-financial-performance-6.8-y112.csv
2024-p372-changes-in-net-assets-6.8-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,372,6.8,6.8,HBP,Trust Fund for the Implementation of HLCM Plan of Action for the Harmonization of Business Practices in the United Nations system,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p372-changes-in-net-assets-6.8-y397.csv
2024-p373-financial-position-6.9-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,373,6.9,6.9,JTA,Trust Fund for the Millennium Assembly and the Millennium Summit of the United Nations,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p373-financial-position-6.9-y138.csv
2024-p374-financial-performance-6.9-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,374,6.9,6.9,JTA,Trust Fund for the Millennium Assembly and the Millennium Summit of the United Nations,financial_performance,"[0.0, 277.57, 381.8, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p374-financial-performance-6.9-y112.csv
2024-p374-changes-in-net-assets-6.9-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,374,6.9,6.9,JTA,Trust Fund for the Millennium Assembly and the Millennium Summit of the United Nations,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p374-changes-in-net-assets-6.9-y397.csv
2024-p375-voluntary-contribution-6.9.1-y080,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,375,6.9.1,6.9,JTA,Trust Fund for the Millennium Assembly and the Millennium Summit of the United Nations,voluntary_contribution,"[0.0, 257.77, 354.67, 439.88, 515.22, 613.0]",13,data/trust-fund-schedules/stage1/tables/2024-p375-voluntary-contribution-6.9.1-y080.csv
2024-p375-other-transfer-allocation-contributions-6.9.1-y242,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,375,6.9.1,6.9,JTA,Trust Fund for the Millennium Assembly and the Millennium Summit of the United Nations,other_transfer_allocation_contributions,"[0.0, 265.68, 346.71, 431.87, 613.0]",5,data/trust-fund-schedules/stage1/tables/2024-p375-other-transfer-allocation-contributions-6.9.1-y242.csv
2024-p376-financial-position-6.10-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,376,6.10,6.10,LEA,Library Endowment Fund,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p376-financial-position-6.10-y138.csv
2024-p377-financial-performance-6.10-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,377,6.10,6.10,LEA,Library Endowment Fund,financial_performance,"[0.0, 301.1, 393.6, 493.4, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p377-financial-performance-6.10-y112.csv
2024-p377-changes-in-net-assets-6.10-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,377,6.10,6.10,LEA,Library Endowment Fund,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p377-changes-in-net-assets-6.10-y397.csv
2024-p378-financial-position-6.11-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,378,6.11,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,financial_position,"[0.0, 277.57, 381.77, 492.95, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p378-financial-position-6.11-y138.csv
2024-p379-financial-performance-6.11-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,379,6.11,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,financial_performance,"[0.0, 277.57, 381.8, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p379-financial-performance-6.11-y112.csv
2024-p379-changes-in-net-assets-6.11-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,379,6.11,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p379-changes-in-net-assets-6.11-y397.csv
2024-p380-voluntary-contribution-receivable-6.11.1-y079,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,380,6.11.1,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,voluntary_contribution_receivable,"[0.0, 283.38, 359.77, 441.72, 613.0]",12,data/trust-fund-schedules/stage1/tables/2024-p380-voluntary-contribution-receivable-6.11.1-y079.csv
2024-p380-voluntary-contribution-6.11.1-y209,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,380,6.11.1,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,voluntary_contribution,"[0.0, 276.05, 367.49, 447.75, 518.68, 613.0]",29,data/trust-fund-schedules/stage1/tables/2024-p380-voluntary-contribution-6.11.1-y209.csv
2024-p380-other-transfer-allocation-contributions-6.11.1-y484,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,380,6.11.1,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,other_transfer_allocation_contributions,"[0.0, 283.48, 359.82, 440.12, 613.0]",6,data/trust-fund-schedules/stage1/tables/2024-p380-other-transfer-allocation-contributions-6.11.1-y484.csv
2024-p380-other-transfer-allocation-internal-transfers-6.11.1-y535,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,380,6.11.1,6.11,LJA,Trust Fund for Special Projects of the Secretary-General,other_transfer_allocation_internal_transfers,"[0.0, 283.48, 359.82, 440.12, 613.0]",6,data/trust-fund-schedules/stage1/tables/2024-p380-other-transfer-allocation-internal-transfers-6.11.1-y535.csv
2024-p381-financial-position-6.12-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,381,6.12,6.12,LSS,Trust Fund for UNOG Local Support Services,financial_position,"[0.0, 277.57, 381.77, 492.94, 613.0]",42,data/trust-fund-schedules/stage1/tables/2024-p381-financial-position-6.12-y138.csv
2024-p382-financial-performance-6.12-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,382,6.12,6.12,LSS,Trust Fund for UNOG Local Support Services,financial_performance,"[0.0, 277.58, 381.81, 493.34, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p382-financial-performance-6.12-y112.csv
2024-p382-changes-in-net-assets-6.12-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,382,6.12,6.12,LSS,Trust Fund for UNOG Local Support Services,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p382-changes-in-net-assets-6.12-y397.csv
2024-p383-voluntary-contribution-receivable-6.12.1-y082,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,383,6.12.1,6.12,LSS,Trust Fund for UNOG Local Support Services,voluntary_contribution_receivable,"[0.0, 249.7, 334.05, 424.61, 613.0]",14,data/trust-fund-schedules/stage1/tables/2024-p383-voluntary-contribution-receivable-6.12.1-y082.csv
2024-p383-voluntary-contribution-6.12.1-y243,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,383,6.12.1,6.12,LSS,Trust Fund for UNOG Local Support Services,voluntary_contribution,"[0.0, 241.38, 342.62, 431.34, 509.68, 613.0]",19,data/trust-fund-schedules/stage1/tables/2024-p383-voluntary-contribution-6.12.1-y243.csv
2024-p383-other-transfer-allocation-contributions-6.12.1-y458,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,383,6.12.1,6.12,LSS,Trust Fund for UNOG Local Support Services,other_transfer_allocation_contributions,"[0.0, 249.76, 334.07, 422.74, 613.0]",6,data/trust-fund-schedules/stage1/tables/2024-p383-other-transfer-allocation-contributions-6.12.1-y458.csv
2024-p384-financial-position-6.13-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,384,6.13,6.13,QOA,United Nations Trust Fund for Enhancing Professional Capacity in Internal Oversight Functions,financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p384-financial-position-6.13-y138.csv
2024-p385-financial-performance-6.13-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,385,6.13,6.13,QOA,United Nations Trust Fund for Enhancing Professional Capacity in Internal Oversight Functions,financial_performance,"[0.0, 301.11, 393.61, 493.41, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p385-financial-performance-6.13-y112.csv
2024-p385-changes-in-net-assets-6.13-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,385,6.13,6.13,QOA,United Nations Trust Fund for Enhancing Professional Capacity in Internal Oversight Functions,changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p385-changes-in-net-assets-6.13-y397.csv
2024-p386-financial-position-6.15-y138,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,386,6.15,6.15,SNA,Trust Fund to promote information to United Nations staff about the work of the Organization (formerly Secretariat News Trust Fund),financial_position,"[0.0, 301.0, 393.5, 492.97, 613.0]",41,data/trust-fund-schedules/stage1/tables/2024-p386-financial-position-6.15-y138.csv
2024-p387-financial-performance-6.15-y112,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,387,6.15,6.15,SNA,Trust Fund to promote information to United Nations staff about the work of the Organization (formerly Secretariat News Trust Fund),financial_performance,"[0.0, 301.1, 393.6, 493.4, 613.0]",18,data/trust-fund-schedules/stage1/tables/2024-p387-financial-performance-6.15-y112.csv
2024-p387-changes-in-net-assets-6.15-y397,2024,4087012.0,(DMSPC/OPPFB) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2024,387,6.15,6.15,SNA,Trust Fund to promote information to United Nations staff about the work of the Organization (formerly Secretariat News Trust Fund),changes_in_net_assets,"[0.0, 447.0, 613.0]",9,data/trust-fund-schedules/stage1/tables/2024-p387-changes-in-net-assets-6.15-y397.csv
